fecha,anño,mes,dia_semana,tienda,lambda,clientes
2025-05-15,2025,5,3,La Floresta,9500,9438
2025-05-15,2025,5,3,Los Cedros,10500,10466
2025-05-15,2025,5,3,Palermo,8500,8472
2025-05-15,2025,5,3,Córdoba,10500,10479
2025-05-16,2025,5,4,Santa Ana,11500,11411
2025-05-16,2025,5,4,La Floresta,8500,8508
2025-05-16,2025,5,4,Los Cedros,9500,9585
2025-05-16,2025,5,4,Palermo,7500,7556
2025-05-16,2025,5,4,Córdoba,9500,9456
2025-05-17,2025,5,5,Santa Ana,10500,10456
2025-05-17,2025,5,5,La Floresta,7500,7413
2025-05-17,2025,5,5,Los Cedros,8500,8432
2025-05-17,2025,5,5,Palermo,6500,6496
2025-05-17,2025,5,5,Córdoba,8500,8418
2025-05-18,2025,5,6,Santa Ana,10500,10389
2025-05-18,2025,5,6,La Floresta,7500,7572
2025-05-18,2025,5,6,Los Cedros,8500,8559
2025-05-18,2025,5,6,Palermo,6500,6584
2025-05-18,2025,5,6,Córdoba,8500,8407
2025-05-19,2025,5,0,Santa Ana,11500,11366
2025-05-19,2025,5,0,La Floresta,8500,8492
2025-05-19,2025,5,0,Los Cedros,9500,9573
2025-05-19,2025,5,0,Palermo,7500,7547
2025-05-19,2025,5,0,Córdoba,9500,9446
2025-05-20,2025,5,1,Santa Ana,12500,12633
2025-05-20,2025,5,1,La Floresta,9500,9431
2025-05-20,2025,5,1,Los Cedros,10500,10594
2025-05-20,2025,5,1,Palermo,8500,8459
2025-05-20,2025,5,1,Córdoba,10500,10498
2025-05-21,2025,5,2,Santa Ana,13000,12901
2025-05-21,2025,5,2,La Floresta,10000,9904
2025-05-21,2025,5,2,Los Cedros,11000,11188
2025-05-21,2025,5,2,Palermo,9000,9132
2025-05-21,2025,5,2,Córdoba,11000,11040
2025-05-22,2025,5,3,Santa Ana,12500,12591
2025-05-22,2025,5,3,La Floresta,9500,9397
2025-05-22,2025,5,3,Los Cedros,10500,10595
2025-05-22,2025,5,3,Palermo,8500,8473
2025-05-22,2025,5,3,Córdoba,10500,10460
2025-05-23,2025,5,4,Santa Ana,11500,11562
2025-05-23,2025,5,4,La Floresta,8500,8511
2025-05-23,2025,5,4,Los Cedros,9500,9342
2025-05-23,2025,5,4,Palermo,7500,7500
2025-05-23,2025,5,4,Córdoba,9500,9427
2025-05-24,2025,5,5,Santa Ana,10500,10504
2025-05-24,2025,5,5,La Floresta,7500,7656
2025-05-24,2025,5,5,Los Cedros,8500,8478
2025-05-24,2025,5,5,Palermo,6500,6572
2025-05-24,2025,5,5,Córdoba,8500,8381
2025-05-25,2025,5,6,Santa Ana,10500,10517
2025-05-25,2025,5,6,La Floresta,7500,7562
2025-05-25,2025,5,6,Los Cedros,8500,8370
2025-05-25,2025,5,6,Palermo,6500,6439
2025-05-25,2025,5,6,Córdoba,8500,8525
2025-05-26,2025,5,0,Santa Ana,11500,11458
2025-05-26,2025,5,0,La Floresta,8500,8536
2025-05-26,2025,5,0,Los Cedros,9500,9551
2025-05-26,2025,5,0,Palermo,7500,7498
2025-05-26,2025,5,0,Córdoba,9500,9493
2025-05-27,2025,5,1,Santa Ana,12500,12593
2025-05-27,2025,5,1,La Floresta,9500,9475
2025-05-27,2025,5,1,Los Cedros,10500,10360
2025-05-27,2025,5,1,Palermo,8500,8632
2025-05-27,2025,5,1,Córdoba,10500,10571
2025-05-28,2025,5,2,Santa Ana,13000,12930
2025-05-28,2025,5,2,La Floresta,10000,9861
2025-05-28,2025,5,2,Los Cedros,11000,11123
2025-05-28,2025,5,2,Palermo,9000,9025
2025-05-28,2025,5,2,Córdoba,11000,11044
2025-05-29,2025,5,3,Santa Ana,12500,12262
2025-05-29,2025,5,3,La Floresta,9500,9622
2025-05-29,2025,5,3,Los Cedros,10500,10322
2025-05-29,2025,5,3,Palermo,8500,8455
2025-05-29,2025,5,3,Córdoba,10500,10620
2025-05-30,2025,5,4,Santa Ana,11500,11705
2025-05-30,2025,5,4,La Floresta,8500,8552
2025-05-30,2025,5,4,Los Cedros,9500,9480
2025-05-30,2025,5,4,Palermo,7500,7640
2025-05-30,2025,5,4,Córdoba,9500,9438
2025-05-31,2025,5,5,Santa Ana,10500,10427
2025-05-31,2025,5,5,La Floresta,7500,7524
2025-05-31,2025,5,5,Los Cedros,8500,8309
2025-05-31,2025,5,5,Palermo,6500,6553
2025-05-31,2025,5,5,Córdoba,8500,8480
2025-06-01,2025,6,6,Santa Ana,10500,10460
2025-06-01,2025,6,6,La Floresta,7500,7314
2025-06-01,2025,6,6,Los Cedros,8500,8633
2025-06-01,2025,6,6,Palermo,6500,6418
2025-06-01,2025,6,6,Córdoba,8500,8560
2025-06-02,2025,6,0,Santa Ana,11500,11607
2025-06-02,2025,6,0,La Floresta,8500,8563
2025-06-02,2025,6,0,Los Cedros,9500,9563
2025-06-02,2025,6,0,Palermo,7500,7594
2025-06-02,2025,6,0,Córdoba,9500,9384
2025-06-03,2025,6,1,Santa Ana,12500,12689
2025-06-03,2025,6,1,La Floresta,9500,9612
2025-06-03,2025,6,1,Los Cedros,10500,10389
2025-06-03,2025,6,1,Palermo,8500,8454
2025-06-03,2025,6,1,Córdoba,10500,10342
2025-06-04,2025,6,2,Santa Ana,13000,12984
2025-06-04,2025,6,2,La Floresta,10000,9866
2025-06-04,2025,6,2,Los Cedros,11000,10930
2025-06-04,2025,6,2,Palermo,9000,9028
2025-06-04,2025,6,2,Córdoba,11000,11009
2025-06-05,2025,6,3,Santa Ana,12500,12623
2025-06-05,2025,6,3,La Floresta,9500,9602
2025-06-05,2025,6,3,Los Cedros,10500,10414
2025-06-05,2025,6,3,Palermo,8500,8446
2025-06-05,2025,6,3,Córdoba,10500,10492
2025-06-06,2025,6,4,Santa Ana,11500,11642
2025-06-06,2025,6,4,La Floresta,8500,8685
2025-06-06,2025,6,4,Los Cedros,9500,9439
2025-06-06,2025,6,4,Palermo,7500,7457
2025-06-06,2025,6,4,Córdoba,9500,9503
2025-06-07,2025,6,5,Santa Ana,10500,10503
2025-06-07,2025,6,5,La Floresta,7500,7472
2025-06-07,2025,6,5,Los Cedros,8500,8399
2025-06-07,2025,6,5,Palermo,6500,6559
2025-06-07,2025,6,5,Córdoba,8500,8545
2025-06-08,2025,6,6,Santa Ana,10500,10526
2025-06-08,2025,6,6,La Floresta,7500,7496
2025-06-08,2025,6,6,Los Cedros,8500,8498
2025-06-08,2025,6,6,Palermo,6500,6552
2025-06-08,2025,6,6,Córdoba,8500,8570
2025-06-09,2025,6,0,Santa Ana,11500,11767
2025-06-09,2025,6,0,La Floresta,8500,8485
2025-06-09,2025,6,0,Los Cedros,9500,9496
2025-06-09,2025,6,0,Palermo,7500,7698
2025-06-09,2025,6,0,Córdoba,9500,9459
2025-06-10,2025,6,1,Santa Ana,12500,12438
2025-06-10,2025,6,1,La Floresta,9500,9626
2025-06-10,2025,6,1,Los Cedros,10500,10447
2025-06-10,2025,6,1,Palermo,8500,8487
2025-06-10,2025,6,1,Córdoba,10500,10492
2025-06-11,2025,6,2,Santa Ana,13000,12848
2025-06-11,2025,6,2,La Floresta,10000,10149
2025-06-11,2025,6,2,Los Cedros,11000,10969
2025-06-11,2025,6,2,Palermo,9000,8965
2025-06-11,2025,6,2,Córdoba,11000,10890
2025-06-12,2025,6,3,Santa Ana,12500,12493
2025-06-12,2025,6,3,La Floresta,9500,9579
2025-06-12,2025,6,3,Los Cedros,10500,10644
2025-06-12,2025,6,3,Palermo,8500,8668
2025-06-12,2025,6,3,Córdoba,10500,10501
2025-06-13,2025,6,4,Santa Ana,11500,11338
2025-06-13,2025,6,4,La Floresta,8500,8403
2025-06-13,2025,6,4,Los Cedros,9500,9656
2025-06-13,2025,6,4,Palermo,7500,7562
2025-06-13,2025,6,4,Córdoba,9500,9659
2025-06-14,2025,6,5,Santa Ana,10500,10546
2025-06-14,2025,6,5,La Floresta,7500,7616
2025-06-14,2025,6,5,Los Cedros,8500,8543
2025-06-14,2025,6,5,Palermo,6500,6618
2025-06-14,2025,6,5,Córdoba,8500,8516
2025-06-15,2025,6,6,Santa Ana,10500,10679
2025-06-15,2025,6,6,La Floresta,7500,7426
2025-06-15,2025,6,6,Los Cedros,8500,8575
2025-06-15,2025,6,6,Palermo,6500,6433
2025-06-15,2025,6,6,Córdoba,8500,8591
2025-06-16,2025,6,0,Santa Ana,11500,11666
2025-06-16,2025,6,0,La Floresta,8500,8506
2025-06-16,2025,6,0,Los Cedros,9500,9486
2025-06-16,2025,6,0,Palermo,7500,7506
2025-06-16,2025,6,0,Córdoba,9500,9429
2025-06-17,2025,6,1,Santa Ana,12500,12526
2025-06-17,2025,6,1,La Floresta,9500,9384
2025-06-17,2025,6,1,Los Cedros,10500,10554
2025-06-17,2025,6,1,Palermo,8500,8501
2025-06-17,2025,6,1,Córdoba,10500,10701
2025-06-18,2025,6,2,Santa Ana,13000,13044
2025-06-18,2025,6,2,La Floresta,10000,9906
2025-06-18,2025,6,2,Los Cedros,11000,11026
2025-06-18,2025,6,2,Palermo,9000,9043
2025-06-18,2025,6,2,Córdoba,11000,11067
2025-06-19,2025,6,3,Santa Ana,12500,12588
2025-06-19,2025,6,3,La Floresta,9500,9416
2025-06-19,2025,6,3,Los Cedros,10500,10462
2025-06-19,2025,6,3,Palermo,8500,8599
2025-06-19,2025,6,3,Córdoba,10500,10526
2025-06-20,2025,6,4,Santa Ana,11500,11415
2025-06-20,2025,6,4,La Floresta,8500,8555
2025-06-20,2025,6,4,Los Cedros,9500,9430
2025-06-20,2025,6,4,Palermo,7500,7454
2025-06-20,2025,6,4,Córdoba,9500,9430
2025-06-21,2025,6,5,Santa Ana,10500,10562
2025-06-21,2025,6,5,La Floresta,7500,7364
2025-06-21,2025,6,5,Los Cedros,8500,8362
2025-06-21,2025,6,5,Palermo,6500,6373
2025-06-21,2025,6,5,Córdoba,8500,8633
2025-06-22,2025,6,6,Santa Ana,10500,10314
2025-06-22,2025,6,6,La Floresta,7500,7498
2025-06-22,2025,6,6,Los Cedros,8500,8526
2025-06-22,2025,6,6,Palermo,6500,6529
2025-06-22,2025,6,6,Córdoba,8500,8258
2025-06-23,2025,6,0,Santa Ana,11500,11353
2025-06-23,2025,6,0,La Floresta,8500,8517
2025-06-23,2025,6,0,Los Cedros,9500,9674
2025-06-23,2025,6,0,Palermo,7500,7531
2025-06-23,2025,6,0,Córdoba,9500,9586
2025-06-24,2025,6,1,Santa Ana,12500,12637
2025-06-24,2025,6,1,La Floresta,9500,9639
2025-06-24,2025,6,1,Los Cedros,10500,10433
2025-06-24,2025,6,1,Palermo,8500,8586
2025-06-24,2025,6,1,Córdoba,10500,10414
2025-06-25,2025,6,2,Santa Ana,13000,13174
2025-06-25,2025,6,2,La Floresta,10000,10015
2025-06-25,2025,6,2,Los Cedros,11000,10992
2025-06-25,2025,6,2,Palermo,9000,9158
2025-06-25,2025,6,2,Córdoba,11000,10976
2025-06-26,2025,6,3,Santa Ana,12500,12499
2025-06-26,2025,6,3,La Floresta,9500,9505
2025-06-26,2025,6,3,Los Cedros,10500,10504
2025-06-26,2025,6,3,Palermo,8500,8406
2025-06-26,2025,6,3,Córdoba,10500,10582
2025-06-27,2025,6,4,Santa Ana,11500,11539
2025-06-27,2025,6,4,La Floresta,8500,8548
2025-06-27,2025,6,4,Los Cedros,9500,9469
2025-06-27,2025,6,4,Palermo,7500,7535
2025-06-27,2025,6,4,Córdoba,9500,9615
2025-06-28,2025,6,5,Santa Ana,10500,10389
2025-06-28,2025,6,5,La Floresta,7500,7532
2025-06-28,2025,6,5,Los Cedros,8500,8422
2025-06-28,2025,6,5,Palermo,6500,6552
2025-06-28,2025,6,5,Córdoba,8500,8413
2025-06-29,2025,6,6,Santa Ana,10500,10506
2025-06-29,2025,6,6,La Floresta,7500,7450
2025-06-29,2025,6,6,Los Cedros,8500,8396
2025-06-29,2025,6,6,Palermo,6500,6573
2025-06-29,2025,6,6,Córdoba,8500,8374
2025-06-30,2025,6,0,Santa Ana,11500,11669
2025-06-30,2025,6,0,La Floresta,8500,8532
2025-06-30,2025,6,0,Los Cedros,9500,9511
2025-06-30,2025,6,0,Palermo,7500,7545
2025-06-30,2025,6,0,Córdoba,9500,9777
2025-07-01,2025,7,1,Santa Ana,13000,13070
2025-07-01,2025,7,1,La Floresta,10000,9902
2025-07-01,2025,7,1,Los Cedros,11000,11004
2025-07-01,2025,7,1,Palermo,9000,9117
2025-07-01,2025,7,1,Córdoba,11000,11099
2025-07-02,2025,7,2,Santa Ana,13500,13598
2025-07-02,2025,7,2,La Floresta,10500,10611
2025-07-02,2025,7,2,Los Cedros,11500,11514
2025-07-02,2025,7,2,Palermo,9500,9493
2025-07-02,2025,7,2,Córdoba,11500,11379
2025-07-03,2025,7,3,Santa Ana,13000,13067
2025-07-03,2025,7,3,La Floresta,10000,9741
2025-07-03,2025,7,3,Los Cedros,11000,11204
2025-07-03,2025,7,3,Palermo,9000,9024
2025-07-03,2025,7,3,Córdoba,11000,11138
2025-07-04,2025,7,4,Santa Ana,12000,12058
2025-07-04,2025,7,4,La Floresta,9000,9047
2025-07-04,2025,7,4,Los Cedros,10000,10105
2025-07-04,2025,7,4,Palermo,8000,7993
2025-07-04,2025,7,4,Córdoba,10000,9944
2025-07-05,2025,7,5,Santa Ana,11000,10965
2025-07-05,2025,7,5,La Floresta,8000,8156
2025-07-05,2025,7,5,Los Cedros,9000,9034
2025-07-05,2025,7,5,Palermo,7000,6966
2025-07-05,2025,7,5,Córdoba,9000,8976
2025-07-06,2025,7,6,Santa Ana,11000,11188
2025-07-06,2025,7,6,La Floresta,8000,7871
2025-07-06,2025,7,6,Los Cedros,9000,8981
2025-07-06,2025,7,6,Palermo,7000,7029
2025-07-06,2025,7,6,Córdoba,9000,9006
2025-07-07,2025,7,0,Santa Ana,12000,11941
2025-07-07,2025,7,0,La Floresta,9000,8996
2025-07-07,2025,7,0,Los Cedros,10000,10132
2025-07-07,2025,7,0,Palermo,8000,8145
2025-07-07,2025,7,0,Córdoba,10000,9927
2025-07-08,2025,7,1,Santa Ana,13000,13181
2025-07-08,2025,7,1,La Floresta,10000,10159
2025-07-08,2025,7,1,Los Cedros,11000,11248
2025-07-08,2025,7,1,Palermo,9000,9059
2025-07-08,2025,7,1,Córdoba,11000,10993
2025-07-09,2025,7,2,Santa Ana,13500,13571
2025-07-09,2025,7,2,La Floresta,10500,10515
2025-07-09,2025,7,2,Los Cedros,11500,11762
2025-07-09,2025,7,2,Palermo,9500,9407
2025-07-09,2025,7,2,Córdoba,11500,11474
2025-07-10,2025,7,3,Santa Ana,13000,12997
2025-07-10,2025,7,3,La Floresta,10000,10063
2025-07-10,2025,7,3,Los Cedros,11000,10830
2025-07-10,2025,7,3,Palermo,9000,8896
2025-07-10,2025,7,3,Córdoba,11000,10920
2025-07-11,2025,7,4,Santa Ana,12000,11953
2025-07-11,2025,7,4,La Floresta,9000,8875
2025-07-11,2025,7,4,Los Cedros,10000,9878
2025-07-11,2025,7,4,Palermo,8000,8140
2025-07-11,2025,7,4,Córdoba,10000,9997
2025-07-12,2025,7,5,Santa Ana,11000,11006
2025-07-12,2025,7,5,La Floresta,8000,8020
2025-07-12,2025,7,5,Los Cedros,9000,8862
2025-07-12,2025,7,5,Palermo,7000,6985
2025-07-12,2025,7,5,Córdoba,9000,9085
2025-07-13,2025,7,6,Santa Ana,11000,10841
2025-07-13,2025,7,6,La Floresta,8000,8122
2025-07-13,2025,7,6,Los Cedros,9000,9097
2025-07-13,2025,7,6,Palermo,7000,7024
2025-07-13,2025,7,6,Córdoba,9000,8963
2025-07-14,2025,7,0,Santa Ana,12000,12001
2025-07-14,2025,7,0,La Floresta,9000,8901
2025-07-14,2025,7,0,Los Cedros,10000,10101
2025-07-14,2025,7,0,Palermo,8000,8081
2025-07-14,2025,7,0,Córdoba,10000,9925
2025-07-15,2025,7,1,Santa Ana,13000,13166
2025-07-15,2025,7,1,La Floresta,10000,10128
2025-07-15,2025,7,1,Los Cedros,11000,11147
2025-07-15,2025,7,1,Palermo,9000,9040
2025-07-15,2025,7,1,Córdoba,11000,10766
2025-07-16,2025,7,2,Santa Ana,13500,13502
2025-07-16,2025,7,2,La Floresta,10500,10501
2025-07-16,2025,7,2,Los Cedros,11500,11385
2025-07-16,2025,7,2,Palermo,9500,9389
2025-07-16,2025,7,2,Córdoba,11500,11426
2025-07-17,2025,7,3,Santa Ana,13000,13036
2025-07-17,2025,7,3,La Floresta,10000,10092
2025-07-17,2025,7,3,Los Cedros,11000,10915
2025-07-17,2025,7,3,Palermo,9000,9189
2025-07-17,2025,7,3,Córdoba,11000,11061
2025-07-18,2025,7,4,Santa Ana,12000,11975
2025-07-18,2025,7,4,La Floresta,9000,8905
2025-07-18,2025,7,4,Los Cedros,10000,10029
2025-07-18,2025,7,4,Palermo,8000,8078
2025-07-18,2025,7,4,Córdoba,10000,9948
2025-07-19,2025,7,5,Santa Ana,11000,10844
2025-07-19,2025,7,5,La Floresta,8000,7896
2025-07-19,2025,7,5,Los Cedros,9000,9039
2025-07-19,2025,7,5,Palermo,7000,7133
2025-07-19,2025,7,5,Córdoba,9000,8940
2025-07-20,2025,7,6,Santa Ana,11000,10987
2025-07-20,2025,7,6,La Floresta,8000,8051
2025-07-20,2025,7,6,Los Cedros,9000,8933
2025-07-20,2025,7,6,Palermo,7000,6975
2025-07-20,2025,7,6,Córdoba,9000,9105
2025-07-21,2025,7,0,Santa Ana,12000,12111
2025-07-21,2025,7,0,La Floresta,9000,8928
2025-07-21,2025,7,0,Los Cedros,10000,10001
2025-07-21,2025,7,0,Palermo,8000,7900
2025-07-21,2025,7,0,Córdoba,10000,9978
2025-07-22,2025,7,1,Santa Ana,13000,13107
2025-07-22,2025,7,1,La Floresta,10000,10020
2025-07-22,2025,7,1,Los Cedros,11000,11102
2025-07-22,2025,7,1,Palermo,9000,9060
2025-07-22,2025,7,1,Córdoba,11000,10936
2025-07-23,2025,7,2,Santa Ana,13500,13496
2025-07-23,2025,7,2,La Floresta,10500,10423
2025-07-23,2025,7,2,Los Cedros,11500,11589
2025-07-23,2025,7,2,Palermo,9500,9536
2025-07-23,2025,7,2,Córdoba,11500,11417
2025-07-24,2025,7,3,Santa Ana,13000,12907
2025-07-24,2025,7,3,La Floresta,10000,10032
2025-07-24,2025,7,3,Los Cedros,11000,11008
2025-07-24,2025,7,3,Palermo,9000,8943
2025-07-24,2025,7,3,Córdoba,11000,10714
2025-07-25,2025,7,4,Santa Ana,12000,12079
2025-07-25,2025,7,4,La Floresta,9000,9089
2025-07-25,2025,7,4,Los Cedros,10000,9987
2025-07-25,2025,7,4,Palermo,8000,8057
2025-07-25,2025,7,4,Córdoba,10000,9865
2025-07-26,2025,7,5,Santa Ana,11000,10947
2025-07-26,2025,7,5,La Floresta,8000,8038
2025-07-26,2025,7,5,Los Cedros,9000,9033
2025-07-26,2025,7,5,Palermo,7000,7061
2025-07-26,2025,7,5,Córdoba,9000,9009
2025-07-27,2025,7,6,Santa Ana,11000,11138
2025-07-27,2025,7,6,La Floresta,8000,7978
2025-07-27,2025,7,6,Los Cedros,9000,9022
2025-07-27,2025,7,6,Palermo,7000,7121
2025-07-27,2025,7,6,Córdoba,9000,9071
2025-07-28,2025,7,0,Santa Ana,12000,12258
2025-07-28,2025,7,0,La Floresta,9000,9026
2025-07-28,2025,7,0,Los Cedros,10000,9951
2025-07-28,2025,7,0,Palermo,8000,8016
2025-07-28,2025,7,0,Córdoba,10000,9852
2025-07-29,2025,7,1,Santa Ana,13000,13082
2025-07-29,2025,7,1,La Floresta,10000,10156
2025-07-29,2025,7,1,Los Cedros,11000,10937
2025-07-29,2025,7,1,Palermo,9000,8983
2025-07-29,2025,7,1,Córdoba,11000,11022
2025-07-30,2025,7,2,Santa Ana,13500,13588
2025-07-30,2025,7,2,La Floresta,10500,10349
2025-07-30,2025,7,2,Los Cedros,11500,11352
2025-07-30,2025,7,2,Palermo,9500,9344
2025-07-30,2025,7,2,Córdoba,11500,11627
2025-07-31,2025,7,3,Santa Ana,13000,13209
2025-07-31,2025,7,3,La Floresta,10000,10037
2025-07-31,2025,7,3,Los Cedros,11000,10937
2025-07-31,2025,7,3,Palermo,9000,9149
2025-07-31,2025,7,3,Córdoba,11000,10862
2025-08-01,2025,8,4,Santa Ana,11500,11472
2025-08-01,2025,8,4,La Floresta,8500,8493
2025-08-01,2025,8,4,Los Cedros,9500,9508
2025-08-01,2025,8,4,Palermo,7500,7345
2025-08-01,2025,8,4,Córdoba,9500,9594
2025-08-02,2025,8,5,Santa Ana,10500,10588
2025-08-02,2025,8,5,La Floresta,7500,7478
2025-08-02,2025,8,5,Los Cedros,8500,8614
2025-08-02,2025,8,5,Palermo,6500,6511
2025-08-02,2025,8,5,Córdoba,8500,8352
2025-08-03,2025,8,6,Santa Ana,10500,10400
2025-08-03,2025,8,6,La Floresta,7500,7541
2025-08-03,2025,8,6,Los Cedros,8500,8475
2025-08-03,2025,8,6,Palermo,6500,6535
2025-08-03,2025,8,6,Córdoba,8500,8569
2025-08-04,2025,8,0,Santa Ana,11500,11511
2025-08-04,2025,8,0,La Floresta,8500,8386
2025-08-04,2025,8,0,Los Cedros,9500,9469
2025-08-04,2025,8,0,Palermo,7500,7660
2025-08-04,2025,8,0,Córdoba,9500,9376
2025-08-05,2025,8,1,Santa Ana,12500,12454
2025-08-05,2025,8,1,La Floresta,9500,9532
2025-08-05,2025,8,1,Los Cedros,10500,10615
2025-08-05,2025,8,1,Palermo,8500,8416
2025-08-05,2025,8,1,Córdoba,10500,10516
2025-08-06,2025,8,2,Santa Ana,13000,12901
2025-08-06,2025,8,2,La Floresta,10000,9961
2025-08-06,2025,8,2,Los Cedros,11000,10983
2025-08-06,2025,8,2,Palermo,9000,9072
2025-08-06,2025,8,2,Córdoba,11000,11021
2025-08-07,2025,8,3,Santa Ana,12500,12492
2025-08-07,2025,8,3,La Floresta,9500,9413
2025-08-07,2025,8,3,Los Cedros,10500,10648
2025-08-07,2025,8,3,Palermo,8500,8682
2025-08-07,2025,8,3,Córdoba,10500,10618
2025-08-08,2025,8,4,Santa Ana,11500,11464
2025-08-08,2025,8,4,La Floresta,8500,8482
2025-08-08,2025,8,4,Los Cedros,9500,9485
2025-08-08,2025,8,4,Palermo,7500,7493
2025-08-08,2025,8,4,Córdoba,9500,9634
2025-08-09,2025,8,5,Santa Ana,10500,10526
2025-08-09,2025,8,5,La Floresta,7500,7552
2025-08-09,2025,8,5,Los Cedros,8500,8647
2025-08-09,2025,8,5,Palermo,6500,6425
2025-08-09,2025,8,5,Córdoba,8500,8622
2025-08-10,2025,8,6,Santa Ana,10500,10398
2025-08-10,2025,8,6,La Floresta,7500,7494
2025-08-10,2025,8,6,Los Cedros,8500,8429
2025-08-10,2025,8,6,Palermo,6500,6486
2025-08-10,2025,8,6,Córdoba,8500,8488
2025-08-11,2025,8,0,Santa Ana,11500,11601
2025-08-11,2025,8,0,La Floresta,8500,8562
2025-08-11,2025,8,0,Los Cedros,9500,9736
2025-08-11,2025,8,0,Palermo,7500,7619
2025-08-11,2025,8,0,Córdoba,9500,9566
2025-08-12,2025,8,1,Santa Ana,12500,12386
2025-08-12,2025,8,1,La Floresta,9500,9349
2025-08-12,2025,8,1,Los Cedros,10500,10537
2025-08-12,2025,8,1,Palermo,8500,8543
2025-08-12,2025,8,1,Córdoba,10500,10516
2025-08-13,2025,8,2,Santa Ana,13000,13232
2025-08-13,2025,8,2,La Floresta,10000,10335
2025-08-13,2025,8,2,Los Cedros,11000,10933
2025-08-13,2025,8,2,Palermo,9000,9050
2025-08-13,2025,8,2,Córdoba,11000,11003
2025-08-14,2025,8,3,Santa Ana,12500,12564
2025-08-14,2025,8,3,La Floresta,9500,9464
2025-08-14,2025,8,3,Los Cedros,10500,10393
2025-08-14,2025,8,3,Palermo,8500,8464
2025-08-14,2025,8,3,Córdoba,10500,10580
2025-08-15,2025,8,4,Santa Ana,11500,11458
2025-08-15,2025,8,4,La Floresta,8500,8579
2025-08-15,2025,8,4,Los Cedros,9500,9417
2025-08-15,2025,8,4,Palermo,7500,7404
2025-08-15,2025,8,4,Córdoba,9500,9418
2025-08-16,2025,8,5,Santa Ana,10500,10486
2025-08-16,2025,8,5,La Floresta,7500,7616
2025-08-16,2025,8,5,Los Cedros,8500,8487
2025-08-16,2025,8,5,Palermo,6500,6483
2025-08-16,2025,8,5,Córdoba,8500,8515
2025-08-17,2025,8,6,Santa Ana,10500,10381
2025-08-17,2025,8,6,La Floresta,7500,7411
2025-08-17,2025,8,6,Los Cedros,8500,8457
2025-08-17,2025,8,6,Palermo,6500,6312
2025-08-17,2025,8,6,Córdoba,8500,8556
2025-08-18,2025,8,0,Santa Ana,11500,11600
2025-08-18,2025,8,0,La Floresta,8500,8523
2025-08-18,2025,8,0,Los Cedros,9500,9495
2025-08-18,2025,8,0,Palermo,7500,7493
2025-08-18,2025,8,0,Córdoba,9500,9482
2025-08-19,2025,8,1,Santa Ana,12500,12400
2025-08-19,2025,8,1,La Floresta,9500,9443
2025-08-19,2025,8,1,Los Cedros,10500,10595
2025-08-19,2025,8,1,Palermo,8500,8736
2025-08-19,2025,8,1,Córdoba,10500,10673
2025-08-20,2025,8,2,Santa Ana,13000,13076
2025-08-20,2025,8,2,La Floresta,10000,9913
2025-08-20,2025,8,2,Los Cedros,11000,11067
2025-08-20,2025,8,2,Palermo,9000,9085
2025-08-20,2025,8,2,Córdoba,11000,11108
2025-08-21,2025,8,3,Santa Ana,12500,12381
2025-08-21,2025,8,3,La Floresta,9500,9475
2025-08-21,2025,8,3,Los Cedros,10500,10583
2025-08-21,2025,8,3,Palermo,8500,8460
2025-08-21,2025,8,3,Córdoba,10500,10436
2025-08-22,2025,8,4,Santa Ana,11500,11592
2025-08-22,2025,8,4,La Floresta,8500,8538
2025-08-22,2025,8,4,Los Cedros,9500,9366
2025-08-22,2025,8,4,Palermo,7500,7553
2025-08-22,2025,8,4,Córdoba,9500,9639
2025-08-23,2025,8,5,Santa Ana,10500,10403
2025-08-23,2025,8,5,La Floresta,7500,7498
2025-08-23,2025,8,5,Los Cedros,8500,8722
2025-08-23,2025,8,5,Palermo,6500,6547
2025-08-23,2025,8,5,Córdoba,8500,8610
2025-08-24,2025,8,6,Santa Ana,10500,10414
2025-08-24,2025,8,6,La Floresta,7500,7466
2025-08-24,2025,8,6,Los Cedros,8500,8502
2025-08-24,2025,8,6,Palermo,6500,6517
2025-08-24,2025,8,6,Córdoba,8500,8540
2025-08-25,2025,8,0,Santa Ana,11500,11629
2025-08-25,2025,8,0,La Floresta,8500,8619
2025-08-25,2025,8,0,Los Cedros,9500,9373
2025-08-25,2025,8,0,Palermo,7500,7521
2025-08-25,2025,8,0,Córdoba,9500,9694
2025-08-26,2025,8,1,Santa Ana,12500,12500
2025-08-26,2025,8,1,La Floresta,9500,9535
2025-08-26,2025,8,1,Los Cedros,10500,10433
2025-08-26,2025,8,1,Palermo,8500,8557
2025-08-26,2025,8,1,Córdoba,10500,10603
2025-08-27,2025,8,2,Santa Ana,13000,13257
2025-08-27,2025,8,2,La Floresta,10000,9855
2025-08-27,2025,8,2,Los Cedros,11000,10826
2025-08-27,2025,8,2,Palermo,9000,9007
2025-08-27,2025,8,2,Córdoba,11000,10798
2025-08-28,2025,8,3,Santa Ana,12500,12527
2025-08-28,2025,8,3,La Floresta,9500,9657
2025-08-28,2025,8,3,Los Cedros,10500,10485
2025-08-28,2025,8,3,Palermo,8500,8360
2025-08-28,2025,8,3,Córdoba,10500,10463
2025-08-29,2025,8,4,Santa Ana,11500,11465
2025-08-29,2025,8,4,La Floresta,8500,8503
2025-08-29,2025,8,4,Los Cedros,9500,9292
2025-08-29,2025,8,4,Palermo,7500,7589
